utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status
GB1_00052,HB_ROUTE_STOP_MEMBERSHIP_81778,CG_SEQ_MEMB_008,memb_check_stop,memb_check_stop_hi_deva,PG_memb_check_stop_hi_deva,क्या 19B बस कलमबाक्कम पर रुकती ह?ै,क्या 19B बस कलमबाक्कम पर रुकती है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,CHECK_STOP_ON_ROUTE,membership,route_stops,route_stop_membership,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00053,HB_ROUTE_STOP_SEQUENCE_04845,CG_SEQ_MEMB_009,seq_all_stops,seq_all_stops_hinglish_latn,PG_seq_all_stops_hinglish_latn,blue line route ke complete stops dikhao,Blue Line route ke complete stops dikhao,HINGLISH_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,LIST_ROUTE_STOPS,sequence,route_stops,route_stop_sequence,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00054,HB_ROUTE_STOP_MEMBERSHIP_66791,CG_SEQ_MEMB_009,memb_check_stop,memb_check_stop_hi_latn,PG_memb_check_stop_hi_latn,blue line mnmbkkm rkg kya bhai,Blue Line Meenambakkam rukegi kya bhai?,HI_LATN,hi,Latn,CS2,N4,vowel_omission_and_truncation,CHECK_STOP_ON_ROUTE,membership,route_stops,route_stop_membership,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00055,HB_ROUTE_STOP_SEQUENCE_02417,CG_SEQ_MEMB_010,seq_all_stops,seq_all_stops_en,PG_seq_all_stops_en,Please list all stops along bus route Green Line,Please list all stops along bus route Green Line,EN,en,Latn,CS0,N0,clean,LIST_ROUTE_STOPS,sequence,route_stops,route_stop_sequence,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00056,HB_ROUTE_STOP_MEMBERSHIP_86282,CG_SEQ_MEMB_010,memb_check_stop,memb_check_stop_en,PG_memb_check_stop_en,Does route Green Line halt at Kyoambedu?,Does route Green Line halt at Koyambedu?,EN,en,Latn,CS0,N3,keyboard_adjacent_typo,CHECK_STOP_ON_ROUTE,membership,route_stops,route_stop_membership,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00057,HB_ROUTE_STOP_SEQUENCE_42156,CG_SEQ_MEMB_011,seq_all_stops,seq_all_stops_hi_deva,PG_seq_all_stops_hi_deva,suburban beach-tambaram के सारे स्टॉप्स की लिस्ट बताएं,Suburban Beach-Tambaram के सारे स्टॉप्स की लिस्ट बताएं,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,LIST_ROUTE_STOPS,sequence,route_stops,route_stop_sequence,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00058,HB_ROUTE_STOP_MEMBERSHIP_17288,CG_SEQ_MEMB_011,memb_check_stop,memb_check_stop_hi_deva,PG_memb_check_stop_hi_deva,क्य sbrbn bchtmbrm बस मंबलम पर रुकत है,क्या Suburban Beach-Tambaram बस मांबलम पर रुकती है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,CHECK_STOP_ON_ROUTE,membership,route_stops,route_stop_membership,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00059,HB_ROUTE_STOP_SEQUENCE_66223,CG_SEQ_MEMB_012,seq_all_stops,seq_all_stops_hinglish_latn,PG_seq_all_stops_hinglish_latn,MRTS route ke complete stops dikhao,MRTS route ke complete stops dikhao,HINGLISH_LATN,hi,Latn,CS2,N0,clean,LIST_ROUTE_STOPS,sequence,route_stops,route_stop_sequence,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00060,HB_ROUTE_STOP_MEMBERSHIP_23756,CG_SEQ_MEMB_012,memb_check_stop,memb_check_stop_hi_latn,PG_memb_check_stop_hi_latn,mrts thirumayilai rukegi kya bhai,MRTS Thirumayilai rukegi kya bhai?,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,CHECK_STOP_ON_ROUTE,membership,route_stops,route_stop_membership,{},[],ANSWERABLE_WITH_PROVISIONAL_DATA,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00061,HB_FIRST_AND_LAST_SERVICE_40346,CG_TIMING_TRIO_001,time_first_service,time_first_service_en,PG_time_first_service_en,what time does the earliest metro depart from central,What time does the earliest metro depart from Central?,EN,en,Latn,CS0,N1,casing_and_punctuation_normalization,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00062,HB_SERVICE_FREQUENCY_59939,CG_TIMING_TRIO_001,time_headway_gap,time_headway_gap_en,PG_time_headway_gap_en,How frequently do metro services run from Central during the day?,How frequently do metro services run from Central during the day?,EN,en,Latn,CS0,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00063,HB_SCHEDULED_DEPARTURE_90404,CG_TIMING_TRIO_001,time_specific_slot,time_specific_slot_en,PG_time_specific_slot_en,Which metro is scheduled to leave Central around 8:15 AM?,Which metro is scheduled to leave Central around 8:15 AM?,EN,en,Latn,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00064,HB_FIRST_AND_LAST_SERVICE_93624,CG_TIMING_TRIO_002,time_first_service,time_first_service_hi_deva,PG_time_first_service_hi_deva,एयरपोर्ट से सुबह की पहली metro कितने बजे निकलती है?,एयरपोर्ट से सुबह की पहली metro कितने बजे निकलती है?,HI_DEVA,hi,Deva,CS0,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00065,HB_SERVICE_FREQUENCY_28600,CG_TIMING_TRIO_002,time_headway_gap,time_headway_gap_hi_deva,PG_time_headway_gap_hi_deva,एयरपोर्ट पर metro कितनी कितनी देर में आती है?,एयरपोर्ट पर metro कितनी कितनी देर में आती है?,HI_DEVA,hi,Deva,CS0,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00066,HB_SCHEDULED_DEPARTURE_26136,CG_TIMING_TRIO_002,time_specific_slot,time_specific_slot_hi_deva,PG_time_specific_slot_hi_deva,एयरपोर्ट से सुबह 8:30 बजे कौन सी metro तय है?,एयरपोर्ट से सुबह 8:30 बजे कौन सी metro तय है?,HI_DEVA,hi,Deva,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00067,HB_FIRST_AND_LAST_SERVICE_44622,CG_TIMING_TRIO_003,time_first_service,time_first_service_hinglish_latn,PG_time_first_service_hinglish_latn,Guindy se morning me first metro kab niklegi?,Guindy se morning me first metro kab niklegi?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00068,HB_SERVICE_FREQUENCY_19001,CG_TIMING_TRIO_003,time_headway_gap,time_headway_gap_hinglish_latn,PG_time_headway_gap_hinglish_latn,Guindy se metro kitne minute ke interval me aati hai?,Guindy se metro kitne minute ke interval me aati hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00069,HB_SCHEDULED_DEPARTURE_89669,CG_TIMING_TRIO_003,time_specific_slot,time_specific_slot_hinglish_latn,PG_time_specific_slot_hinglish_latn,gindi se 0830 baje wali metro ka scheduled departure kya hai,Guindy se 08:30 baje wali metro ka scheduled departure kya hai?,HINGLISH_LATN,hi,Latn,CS3,N2,phonetic_transliteration_misspelling,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00070,HB_FIRST_AND_LAST_SERVICE_14171,CG_TIMING_TRIO_004,time_first_service,time_first_service_en,PG_time_first_service_en,What time does the earliest suburban_rail depart from tambrum,What time does the earliest suburban_rail depart from Tambaram?,EN,en,Latn,CS0,N2,phonetic_transliteration_misspelling,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00071,HB_SERVICE_FREQUENCY_26515,CG_TIMING_TRIO_004,time_headway_gap,time_headway_gap_en,PG_time_headway_gap_en,How frequently do suburban_rail services run from Tambaram during the day?,How frequently do suburban_rail services run from Tambaram during the day?,EN,en,Latn,CS0,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00072,HB_SCHEDULED_DEPARTURE_52683,CG_TIMING_TRIO_004,time_specific_slot,time_specific_slot_en,PG_time_specific_slot_en,whch sbrbn_rl is schdld to lv tmbrm arnd 815 am,Which suburban_rail is scheduled to leave Tambaram around 8:15 AM?,EN,en,Latn,CS0,N4,vowel_omission_and_truncation,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00073,HB_FIRST_AND_LAST_SERVICE_95290,CG_TIMING_TRIO_005,time_first_service,time_first_service_hi_deva,PG_time_first_service_hi_deva,कयमबड स सुबह क पहल bus कितन बज निकलत है,कोयम्बेडु से सुबह की पहली bus कितने बजे निकलती है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00074,HB_SERVICE_FREQUENCY_96977,CG_TIMING_TRIO_005,time_headway_gap,time_headway_gap_hi_deva,PG_time_headway_gap_hi_deva,कोयम्बेडु पर bus कितनी कितनी देर में आती ह?ै,कोयम्बेडु पर bus कितनी कितनी देर में आती है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00075,HB_SCHEDULED_DEPARTURE_72087,CG_TIMING_TRIO_005,time_specific_slot,time_specific_slot_hi_deva,PG_time_specific_slot_hi_deva,कयमबड स सुबह 830 बज कौन स bus तय है,कोयम्बेडु से सुबह 8:30 बजे कौन सी bus तय है?,HI_DEVA,hi,Deva,CS0,N4,vowel_omission_and_truncation,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00076,HB_FIRST_AND_LAST_SERVICE_59752,CG_TIMING_TRIO_006,time_first_service,time_first_service_hinglish_latn,PG_time_first_service_hinglish_latn,alandur se morning me first metro kab niklegi,Alandur se morning me first metro kab niklegi?,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00077,HB_SERVICE_FREQUENCY_72185,CG_TIMING_TRIO_006,time_headway_gap,time_headway_gap_hinglish_latn,PG_time_headway_gap_hinglish_latn,alndr se mtro ktn mnt ke intrvl me aati hai,Alandur se metro kitne minute ke interval me aati hai?,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00078,HB_SCHEDULED_DEPARTURE_53683,CG_TIMING_TRIO_006,time_specific_slot,time_specific_slot_hinglish_latn,PG_time_specific_slot_hinglish_latn,alndr se 0830 baje wali mtro ka schdld dprtr kya hai,Alandur se 08:30 baje wali metro ka scheduled departure kya hai?,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00079,HB_FIRST_AND_LAST_SERVICE_07422,CG_TIMING_TRIO_007,time_first_service,time_first_service_en,PG_time_first_service_en,What time does the earliest metro depart from Egmore?,What time does the earliest metro depart from Egmore?,EN,en,Latn,CS0,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00080,HB_SERVICE_FREQUENCY_67408,CG_TIMING_TRIO_007,time_headway_gap,time_headway_gap_en,PG_time_headway_gap_en,How frequently do metro services run from Egmore during the day?,How frequently do metro services run from Egmore during the day?,EN,en,Latn,CS0,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00081,HB_SCHEDULED_DEPARTURE_83102,CG_TIMING_TRIO_007,time_specific_slot,time_specific_slot_en,PG_time_specific_slot_en,Which metro is scheduled to leave Egmore around 8:15 AM?,Which metro is scheduled to leave Egmore around 8:15 AM?,EN,en,Latn,CS0,N0,clean,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00082,HB_FIRST_AND_LAST_SERVICE_14378,CG_TIMING_TRIO_008,time_first_service,time_first_service_hi_deva,PG_time_first_service_hi_deva,चेन्नई बीच से सुबह की पहली suburban_rail कितने बजे निकलती ह?ै,चेन्नई बीच से सुबह की पहली suburban_rail कितने बजे निकलती है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00083,HB_SERVICE_FREQUENCY_76745,CG_TIMING_TRIO_008,time_headway_gap,time_headway_gap_hi_deva,PG_time_headway_gap_hi_deva,चेन्नई बीच पर suburban_rail कितनी कितनी देर में आती है,चेन्नई बीच पर suburban_rail कितनी कितनी देर में आती है?,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00084,HB_SCHEDULED_DEPARTURE_92775,CG_TIMING_TRIO_008,time_specific_slot,time_specific_slot_hi_deva,PG_time_specific_slot_hi_deva,चेन्नई बीच से सुबह 8:30 बजे कौन सी suburban_rail तय ह?ै,चेन्नई बीच से सुबह 8:30 बजे कौन सी suburban_rail तय है?,HI_DEVA,hi,Deva,CS0,N3,keyboard_adjacent_typo,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00085,HB_FIRST_AND_LAST_SERVICE_94674,CG_TIMING_TRIO_009,time_first_service,time_first_service_hinglish_latn,PG_time_first_service_hinglish_latn,Broadway se morning me first bus kab nkilegi?,Broadway se morning me first bus kab niklegi?,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00086,HB_SERVICE_FREQUENCY_25526,CG_TIMING_TRIO_009,time_headway_gap,time_headway_gap_hinglish_latn,PG_time_headway_gap_hinglish_latn,Broadway se bus kitne minute ke interval me aati hai?,Broadway se bus kitne minute ke interval me aati hai?,HINGLISH_LATN,hi,Latn,CS3,N0,clean,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00087,HB_SCHEDULED_DEPARTURE_20285,CG_TIMING_TRIO_009,time_specific_slot,time_specific_slot_hinglish_latn,PG_time_specific_slot_hinglish_latn,brdwy se 0830 baje wali bus ka schdld dprtr kya hai,Broadway se 08:30 baje wali bus ka scheduled departure kya hai?,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,GET_SCHEDULED_DEPARTURES,scheduled_departure,service_timing,scheduled_departure,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00088,HB_FIRST_AND_LAST_SERVICE_58116,CG_TIMING_TRIO_010,time_first_service,time_first_service_en,PG_time_first_service_en,What time does the earliest metro depart from Thirumangalam?,What time does the earliest metro depart from Thirumangalam?,EN,en,Latn,CS0,N0,clean,GET_FIRST_LAST_SERVICE,first_last,service_timing,first_and_last_service,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
GB1_00089,HB_SERVICE_FREQUENCY_32285,CG_TIMING_TRIO_010,time_headway_gap,time_headway_gap_en,PG_time_headway_gap_en,how frqntly do mtro srvcs run from thrmnglm drng the day,How frequently do metro services run from Thirumangalam during the day?,EN,en,Latn,CS0,N4,vowel_omission_and_truncation,GET_SERVICE_FREQUENCY,frequency,service_timing,service_frequency,{},[],ANSWERABLE_NOW,none,False,[],grounded_template_instantiation,grounded_minimal_pair,True,approved
