utterance_id,semantic_scenario_id,semantic_family_id,family_id,paraphrase_group_id,taxonomy_version,taxonomy_label,semantic_operation,query,language,script,code_switch_level,noise_level,slots_json,canonical_entities_json,answerability_status,generation_method,template_id
PILOT_T3_TR_000043,,SFAM_TICKETING_AND_PASSES_017,FAM_TICKETING_AND_PASSES_017,PARA_TICKETING_AND_PASSES_16_3,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Quick check: How can regular passengers apply for and renew Student Concession Card (F17)? #4,hi-en,Latn,CS3,N0,"{""ticket_type"": ""student_pass"", ""transport_mode"": ""transit""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HINGLISH_LATN_16
PILOT_T3_TR_000044,,SFAM_SCHEDULED_DEPARTURE_005,FAM_SCHEDULED_DEPARTURE_005,PARA_SCHEDULED_DEPARTURE_4_1,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,"Excuse me, सीएमबीटी से सुबह 8 बजे छूटने वाली गाड़ियों की समय सारणी दिखाएं। (समय F5) #6",hi,Deva,CS0,N0,"{""origin"": ""सीएमबीटी"", ""time"": ""सुबह 8 बजे"", ""resolved_time"": ""08:00:00""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_HI_DEVA_4
PILOT_T3_TR_000045,,SFAM_MODE_AVAILABILITY_001,FAM_MODE_AVAILABILITY_001,PARA_MODE_AVAILABILITY_0_4,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Please tell: क्या Airport से Tambaram transport line active hai mode info F1 #2,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Airport"", ""destination"": ""Tambaram"", ""transport_mode"": ""transport""}","{""origin_id"": ""METRO_CHENNAI_INTERNATIONAL_AIRPORT"", ""destination_id"": ""BUS_5304399879""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_MIXED_SCRIPT_CS_0
PILOT_T3_TR_000046,,SFAM_STATION_ACCESSIBILITY_014,FAM_STATION_ACCESSIBILITY_014,PARA_STATION_ACCESSIBILITY_13_1,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,क्या वॉशरमैनपेट स्टेशन पर दिव्यांग यात्रियों के लिए यात्री लिफ्ट उपलब्ध है? (सुलभता F14),hi,Deva,CS0,N1,"{""station"": ""वॉशरमैनपेट"", ""accessibility_feature"": ""lift"", ""transport_mode"": ""मेट्रो""}","{""station_id"": ""METRO_WASHERMENPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HI_DEVA_13
PILOT_T3_TR_000047,,SFAM_ROUTE_STOP_MEMBERSHIP_013,FAM_ROUTE_STOP_MEMBERSHIP_013,PARA_ROUTE_STOP_MEMBERSHIP_12_1,T3_FINE_V1,route_stop_membership,CHECK_STOP_ON_ROUTE,क्या बस 15 CT8 नेलवॉय स्टॉप पर रुकती है? (जांच F13),hi,Deva,CS0,N1,"{""route_number"": ""15 CT8"", ""stop"": ""नेलवॉय"", ""transport_mode"": ""बस""}","{""route_id"": ""GTFS_ROUTE_20494"", ""stop_id"": ""BUS_469106564""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_MEMBERSHIP_HI_DEVA_12
PILOT_T3_TR_000048,,SFAM_OUT_OF_SCOPE_010,FAM_OUT_OF_SCOPE_010,PARA_OUT_OF_SCOPE_9_1,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Please tell: अन्ना नगर टावर के निकटतम सबसे अच्छे रेस्टोरेंट और भोजनालय की सूची दें। (बाहर F10) #2,hi,Deva,CS0,N0,"{""station"": ""अन्ना नगर टावर""}","{""station_id"": ""METRO_ANNA_NAGAR_TOWER""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_HI_DEVA_9
PILOT_T3_TR_000049,,SFAM_OUT_OF_SCOPE_006,FAM_OUT_OF_SCOPE_006,PARA_OUT_OF_SCOPE_5_0,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Please tell: Book a private cab taxi ride from Koyambedu to Wimco Nagar Depot. [cab F6] #2,en,Latn,CS0,N0,"{""origin"": ""Koyambedu"", ""destination"": ""Wimco Nagar Depot""}","{""origin_id"": ""METRO_KOYAMBEDU"", ""destination_id"": ""METRO_WIMCO_NAGAR""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_EN_5
PILOT_T3_TR_000050,,SFAM_ROUTE_STOP_SEQUENCE_001,FAM_ROUTE_STOP_SEQUENCE_001,PARA_ROUTE_STOP_SEQUENCE_0_2,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,Quick check: Route 21G bus ke sare consecutive stops ki list check kare. [line F1] #4,hi,Latn,CS0,N0,"{""route_number"": ""21G"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_8458""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_HI_LATN_0
PILOT_T3_TR_000051,,SFAM_TICKETING_AND_PASSES_015,FAM_TICKETING_AND_PASSES_015,PARA_TICKETING_AND_PASSES_14_3,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Transit query: How can regular passengers apply for and renew WhatsApp QR Ticket (F15)? #5,hi-en,Latn,CS3,N1,"{""ticket_type"": ""qr_ticket"", ""transport_mode"": ""transit""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HINGLISH_LATN_14
PILOT_T3_TR_000052,,SFAM_INTERCHANGE_TRANSFER_007,FAM_INTERCHANGE_TRANSFER_007,PARA_INTERCHANGE_TRANSFER_6_3,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,"Excuse me, Transfer walking time and directions at Vadapalani multimodal terminal (F7) #6",hi-en,Latn,CS3,N2,"{""station"": ""Vadapalani"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_VADAPALANI""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HINGLISH_LATN_6
PILOT_T3_TR_000053,,SFAM_STATION_FACILITIES_002,FAM_STATION_FACILITIES_002,PARA_STATION_FACILITIES_1_1,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,क्या चेन्नई सेंट्रल मेट्रो स्टेशन पर बाइक पार्किंग की व्यवस्था उपलब्ध है? (सुविधा F2),hi,Deva,CS0,N0,"{""station"": ""चेन्नई सेंट्रल"", ""facility_type"": ""two_wheeler_parking"", ""transport_mode"": ""मेट्रो""}","{""station_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_HI_DEVA_1
PILOT_T3_TR_000054,,SFAM_SERVICE_FREQUENCY_008,FAM_SERVICE_FREQUENCY_008,PARA_SERVICE_FREQUENCY_7_3,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,"Excuse me, Peak hour frequency and normal headway between High Court and Little Mount (F8) #6",hi-en,Latn,CS3,N2,"{""origin"": ""High Court"", ""destination"": ""Little Mount"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_HIGHCOURT"", ""destination_id"": ""METRO_LITTLE_MOUNT""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HINGLISH_LATN_7
PILOT_T3_TR_000055,,SFAM_ROUTE_STOP_SEQUENCE_014,FAM_ROUTE_STOP_SEQUENCE_014,PARA_ROUTE_STOP_SEQUENCE_13_0,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,List every intermediate stop along route Blue Line in order. [seq F14],en,Latn,CS0,N0,"{""route_number"": ""Blue Line"", ""transport_mode"": ""bus""}","{""route_id"": ""CMRL_BLUE_CORRIDOR_1""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_EN_13
PILOT_T3_TR_000056,,SFAM_FIRST_AND_LAST_SERVICE_018,FAM_FIRST_AND_LAST_SERVICE_018,PARA_FIRST_AND_LAST_SERVICE_17_2,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Please tell: nehru park se cmbt first morning aur last night metro departure timing batao [samay F18] #2,hi,Latn,CS0,N1,"{""origin"": ""nehru park"", ""destination"": ""cmbt"", ""timing_type"": ""first_last"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_NEHRU_PARK"", ""destination_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HI_LATN_17
PILOT_T3_TR_000057,,SFAM_ROUTE_STOP_SEQUENCE_004,FAM_ROUTE_STOP_SEQUENCE_004,PARA_ROUTE_STOP_SEQUENCE_3_4,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,Could you specify Route 570 bus के सभी stops ka sequence display karein data F4? #3,hi-en,Deva+Latn,CS4,N1,"{""route_number"": ""570"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_17967""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_MIXED_SCRIPT_CS_3
PILOT_T3_TR_000058,,SFAM_SERVICE_FREQUENCY_009,FAM_SERVICE_FREQUENCY_009,PARA_SERVICE_FREQUENCY_8_1,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,"Excuse me, तिरुमंगलम और साइदापेट के बीच मेट्रो हर कितने मिनट के अंतराल पर चलती है? (आवृत्ति F9) #6",hi,Deva,CS0,N0,"{""origin"": ""तिरुमंगलम"", ""destination"": ""साइदापेट"", ""timing_type"": ""frequency"", ""transport_mode"": ""मेट्रो""}","{""origin_id"": ""METRO_THIRUMANGALAM"", ""destination_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HI_DEVA_8
PILOT_T3_TR_000059,,SFAM_SCHEDULED_DEPARTURE_011,FAM_SCHEDULED_DEPARTURE_011,PARA_SCHEDULED_DEPARTURE_10_3,T3_FINE_V1,scheduled_departure,GET_SCHEDULED_DEPARTURES,Quick check: Egmore station se kal 8 baje train schedule kya hoga (F11) #4,hi-en,Latn,CS3,N0,"{""origin"": ""Egmore"", ""temporal_relative"": ""kal"", ""resolved_temporal_offset"": ""UNRESOLVED_TEMPORAL_AMBIGUITY"", ""time"": ""8 baje"", ""temporal_ambiguity"": true, ""dual_candidates"": [""08:00:00"", ""20:00:00""]}","{""origin_id"": ""METRO_EGMORE""}",ANSWERABLE_NOW,template_instantiation,TMPL_SCHEDULED_DEPARTURE_HINGLISH_LATN_10
PILOT_T3_TR_000060,,SFAM_MULTIMODAL_ROUTE_007,FAM_MULTIMODAL_ROUTE_007,PARA_MULTIMODAL_ROUTE_6_0,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,"Excuse me, What is the combined bus and metro route from Thiruvanmiyur to Washermenpet? [plan F7] #6",en,Latn,CS0,N0,"{""origin"": ""Thiruvanmiyur"", ""destination"": ""Washermenpet"", ""transport_mode"": ""multimodal""}","{""origin_id"": ""BUS_3247310920"", ""destination_id"": ""METRO_WASHERMENPET""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_EN_6
PILOT_T3_TR_000061,,SFAM_OUT_OF_SCOPE_010,FAM_OUT_OF_SCOPE_010,PARA_OUT_OF_SCOPE_9_2,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Please tell: anna nagar tower airport terminal ke flight delay timings check kijiye. [bahar F10] #2,hi,Latn,CS0,N1,"{""station"": ""anna nagar tower""}","{""station_id"": ""METRO_ANNA_NAGAR_TOWER""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_HI_LATN_9
PILOT_T3_TR_000062,,SFAM_MULTIMODAL_ROUTE_001,FAM_MULTIMODAL_ROUTE_001,PARA_MULTIMODAL_ROUTE_0_4,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Could you specify Tambaram से High Court multimodal transit connection kaise le plan F1? #3,hi-en,Deva+Latn,CS4,N1,"{""origin"": ""Tambaram"", ""destination"": ""High Court"", ""transport_mode"": ""multimodal""}","{""origin_id"": ""BUS_5304399879"", ""destination_id"": ""METRO_HIGHCOURT""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_MIXED_SCRIPT_CS_0
PILOT_T3_TR_000063,,SFAM_FIRST_AND_LAST_SERVICE_018,FAM_FIRST_AND_LAST_SERVICE_018,PARA_FIRST_AND_LAST_SERVICE_17_3,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Could you specify First train and last train operational hours between Nehru Park and CMBT (F18)? #3,hi-en,Latn,CS3,N0,"{""origin"": ""Nehru Park"", ""destination"": ""CMBT"", ""timing_type"": ""first_last"", ""transport_mode"": ""train""}","{""origin_id"": ""METRO_NEHRU_PARK"", ""destination_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HINGLISH_LATN_17
PILOT_T3_TR_000064,,SFAM_TICKETING_AND_PASSES_016,FAM_TICKETING_AND_PASSES_016,PARA_TICKETING_AND_PASSES_15_3,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Could you specify How can regular passengers apply for and renew Tourist One-Day Pass (F16)?? #3,hi-en,Latn,CS3,N0,"{""ticket_type"": ""tourist_card"", ""transport_mode"": ""transit""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HINGLISH_LATN_15
PILOT_T3_TR_000065,,SFAM_SERVICE_FREQUENCY_015,FAM_SERVICE_FREQUENCY_015,PARA_SERVICE_FREQUENCY_14_1,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,लिटिल माउंट और चेन्नई सेंट्रल के बीच मेट्रो हर कितने मिनट के अंतराल पर चलती है? (आवृत्ति F15),hi,Deva,CS0,N1,"{""origin"": ""लिटिल माउंट"", ""destination"": ""चेन्नई सेंट्रल"", ""timing_type"": ""frequency"", ""transport_mode"": ""मेट्रो""}","{""origin_id"": ""METRO_LITTLE_MOUNT"", ""destination_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HI_DEVA_14
PILOT_T3_TR_000066,,SFAM_FIRST_AND_LAST_SERVICE_009,FAM_FIRST_AND_LAST_SERVICE_009,PARA_FIRST_AND_LAST_SERVICE_8_1,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Transit query: तिरुमंगलम से साइदापेट के लिए पहली और आखिरी ट्रेन का समय क्या है? (समय F9) #5,hi,Deva,CS0,N2,"{""origin"": ""तिरुमंगलम"", ""destination"": ""साइदापेट"", ""timing_type"": ""first_last"", ""transport_mode"": ""ट्रेन""}","{""origin_id"": ""METRO_THIRUMANGALAM"", ""destination_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HI_DEVA_8
PILOT_T3_TR_000067,,SFAM_FIRST_AND_LAST_SERVICE_016,FAM_FIRST_AND_LAST_SERVICE_016,PARA_FIRST_AND_LAST_SERVICE_15_4,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Saidapet से Guindy ki last service aur first train timing information F16,hi-en,Deva+Latn,CS4,N2,"{""origin"": ""Saidapet"", ""destination"": ""Guindy"", ""timing_type"": ""first_last"", ""transport_mode"": ""train""}","{""origin_id"": ""METRO_SAIDAPET"", ""destination_id"": ""METRO_GUINDY""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_MIXED_SCRIPT_CS_15
PILOT_T3_TR_000068,,SFAM_ROUTE_STOP_SEQUENCE_006,FAM_ROUTE_STOP_SEQUENCE_006,PARA_ROUTE_STOP_SEQUENCE_5_3,T3_FINE_V1,route_stop_sequence,LIST_ROUTE_STOPS,Quick check: Full stop order details for bus number 29C please provide (F6) #4,hi-en,Latn,CS3,N0,"{""route_number"": ""29C"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_8631""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_SEQUENCE_HINGLISH_LATN_5
PILOT_T3_TR_000069,,SFAM_POINT_TO_POINT_ROUTE_004,FAM_POINT_TO_POINT_ROUTE_004,PARA_POINT_TO_POINT_ROUTE_3_1,T3_FINE_V1,point_to_point_route,PLAN_ROUTE,"Hello assistant, आलंदूर से एग्मोर मेट्रो से जाने का रास्ता क्या है? (प्रारूप F4) #7",hi,Deva,CS0,N1,"{""origin"": ""आलंदूर"", ""destination"": ""एग्मोर"", ""transport_mode"": ""मेट्रो""}","{""origin_id"": ""METRO_ARIGNAR_ANNA_ALANDUR"", ""destination_id"": ""METRO_EGMORE""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_POINT_TO_POINT_ROUTE_HI_DEVA_3
PILOT_T3_TR_000070,,SFAM_ROUTE_STOP_MEMBERSHIP_012,FAM_ROUTE_STOP_MEMBERSHIP_012,PARA_ROUTE_STOP_MEMBERSHIP_11_1,T3_FINE_V1,route_stop_membership,CHECK_STOP_ON_ROUTE,Transit query: क्या बस 22 CT वालाजाबाद स्टॉप पर रुकती है? (जांच F12) #5,hi,Deva,CS0,N2,"{""route_number"": ""22 CT"", ""stop"": ""वालाजाबाद"", ""transport_mode"": ""बस""}","{""route_id"": ""GTFS_ROUTE_18753"", ""stop_id"": ""BUS_261716087""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_MEMBERSHIP_HI_DEVA_11
PILOT_T3_TR_000071,,SFAM_NEAREST_TRANSPORT_018,FAM_NEAREST_TRANSPORT_018,PARA_NEAREST_TRANSPORT_17_1,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,मदुरंतकम अस्पताल के सबसे निकटतम मेट्रो स्टेशन या बस स्टॉप कौन सा है? (निकट F18),hi,Deva,CS0,N1,"{""landmark"": ""मदुरंतकम अस्पताल"", ""transport_mode"": ""मेट्रो या बस""}","{""place_id"": ""OSM_POI_7257518777""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_HI_DEVA_17
PILOT_T3_TR_000072,,SFAM_STATION_ACCESSIBILITY_002,FAM_STATION_ACCESSIBILITY_002,PARA_STATION_ACCESSIBILITY_1_3,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Verification of accessible passenger elevator lift support at Chennai Central metro (F2),hi-en,Latn,CS3,N0,"{""station"": ""Chennai Central"", ""accessibility_feature"": ""lift"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HINGLISH_LATN_1
PILOT_T3_TR_000073,,SFAM_MODE_AVAILABILITY_013,FAM_MODE_AVAILABILITY_013,PARA_MODE_AVAILABILITY_12_2,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Quick check: wimco nagar depot se nelvoy tak direct transit options available hain kya? [suvidha F13] #4,hi,Latn,CS0,N0,"{""origin"": ""wimco nagar depot"", ""destination"": ""nelvoy"", ""transport_mode"": ""any""}","{""origin_id"": ""METRO_WIMCO_NAGAR"", ""destination_id"": ""BUS_469106564""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_HI_LATN_12
PILOT_T3_TR_000074,,SFAM_REALTIME_STATUS_QUERY_016,FAM_REALTIME_STATUS_QUERY_016,PARA_REALTIME_STATUS_QUERY_15_2,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,Bus 21G ka real time current gps location update kahan pahuncha? [track F16],hi,Latn,CS0,N0,"{""route_number"": ""21G"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_8458""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HI_LATN_15
PILOT_T3_TR_000075,,SFAM_REALTIME_STATUS_QUERY_013,FAM_REALTIME_STATUS_QUERY_013,PARA_REALTIME_STATUS_QUERY_12_0,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,"Excuse me, Where is bus 15 CT8 right now and what is its live location? [live F13] #6",en,Latn,CS0,N0,"{""route_number"": ""15 CT8"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_20494""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_EN_12
PILOT_T3_TR_000076,,SFAM_INTERCHANGE_TRANSFER_019,FAM_INTERCHANGE_TRANSFER_019,PARA_INTERCHANGE_TRANSFER_18_2,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,Could you specify kilpauk hub par metro line change karke koyambedu kaise jaye? [platform F19]? #3,hi,Latn,CS0,N0,"{""station"": ""kilpauk"", ""destination"": ""koyambedu"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_KILPAUK"", ""destination_id"": ""METRO_KOYAMBEDU""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HI_LATN_18
PILOT_T3_TR_000077,,SFAM_POINT_TO_POINT_ROUTE_005,FAM_POINT_TO_POINT_ROUTE_005,PARA_POINT_TO_POINT_ROUTE_4_0,T3_FINE_V1,point_to_point_route,PLAN_ROUTE,"Excuse me, How do I commute from CMBT to Thousand Lights by metro? [pattern F5] #6",en,Latn,CS0,N0,"{""origin"": ""CMBT"", ""destination"": ""Thousand Lights"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_POINT_TO_POINT_ROUTE_EN_4
PILOT_T3_TR_000078,,SFAM_SERVICE_FREQUENCY_009,FAM_SERVICE_FREQUENCY_009,PARA_SERVICE_FREQUENCY_8_2,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,thirumangalam to saidapet metro service ka regular interval headway kya hai? [interval F9],hi,Latn,CS0,N0,"{""origin"": ""thirumangalam"", ""destination"": ""saidapet"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_THIRUMANGALAM"", ""destination_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HI_LATN_8
PILOT_T3_TR_000079,,SFAM_STATION_ACCESSIBILITY_017,FAM_STATION_ACCESSIBILITY_017,PARA_STATION_ACCESSIBILITY_16_2,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Please tell: kya st thomas mount metro station me wheelchair disabled ke liye wheelchair accessibility hai? [barrier-free F17] #2,hi,Latn,CS0,N1,"{""station"": ""st thomas mount"", ""accessibility_feature"": ""wheelchair"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_ST__THOMAS_MOUNT""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HI_LATN_16
PILOT_T3_TR_000080,,SFAM_STATION_ACCESSIBILITY_016,FAM_STATION_ACCESSIBILITY_016,PARA_STATION_ACCESSIBILITY_15_2,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Could you specify kya saidapet metro station me wheelchair disabled ke liye escalator hai? [barrier-free F16]? #3,hi,Latn,CS0,N0,"{""station"": ""saidapet"", ""accessibility_feature"": ""escalator"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HI_LATN_15
PILOT_T3_TR_000081,,SFAM_FIRST_AND_LAST_SERVICE_018,FAM_FIRST_AND_LAST_SERVICE_018,PARA_FIRST_AND_LAST_SERVICE_17_2,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,nehru park se cmbt first morning aur last night metro departure timing batao [samay F18],hi,Latn,CS0,N0,"{""origin"": ""nehru park"", ""destination"": ""cmbt"", ""timing_type"": ""first_last"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_NEHRU_PARK"", ""destination_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HI_LATN_17
